mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
a-4116,CCCCC[BH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.68309411,0.75099638,3.43409049,-101780.10156768
a-4117,CCCCC[BH-](COC(F)(F)F)CCCCC,-1.72909599,2.38569599,4.11479198,-23733.44637717
a-4118,CCC[BH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)F,-3.07167763,2.25067722,5.32235485,-45785.93587179
a-4119,NCCC[AlH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CC(=O)O,-2.19778237,0.63525094,2.8330333100000002,-42243.8233356
a-4120,CCCCC[InH-](c1ccc(cc1)[Si](CCCCCCCC)(C)C)CCCCNC(=N)N,-1.45153888,1.23442833,2.6859672100000003,-202286.04147465
a-4121,N[AlH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCN,-1.33546199,1.05143803,2.38690002,-37547.22503331
a-4122,CSCC[BH-](C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.88807933,0.37035616,2.25843549,-90542.07001511
a-4123,NCCC[GaH-](CC(C)C)CCC(=O)N,-1.35727544,2.36486908,3.72214452,-68970.45407175
a-4124,Br[C-](COC(F)(F)F)Br,-0.23267471,2.41301025,2.64568496,-156156.3879825
a-4125,CCC[NbH3-](CCSC)CCSC,-1.22904289,1.9808322600000001,3.2098751500000002,-136373.27619671
a-4126,Cl[C-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCC(=O)O,-0.9915172600000001,0.9303545400000001,1.9218718,-68768.3495224
a-4127,FC(OC[InH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(F)(F)F)(F)F,-2.65438099,1.60446,4.25884099,-214301.13913284
a-4128,NCC[InH-](C(C(F)(F)F)(F)F)c1ccc(cc1)C,-1.9422897300000002,1.99157637,3.9338661,-188848.16846979
a-4129,CCCCC[TaH3-](CCCCN)S,-1.32150229,1.80358774,3.12509003,-459331.29837896
a-4130,F[GaH-](C(F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.64491522,0.68057246,3.32548768,-112977.5635518
a-4131,[O-]C(=O)C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(CC(=O)O)C,-2.13386881,0.40498601,2.53885482,-38141.18891932
a-4132,SCCC[NbH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)Cl,-1.70733271,1.3070963500000001,3.01442906,-159322.12422706
a-4133,CCCCCCCC[Si](c1ccc(cc1)[GaH-](CCOCCOC)CCSC)(C)C,-1.74489515,1.44212695,3.1870221,-101689.50242251
a-4134,NCCCC[InH-](S)N,-0.72472485,2.07924269,2.80396754,-180362.22083207
a-4135,SCCC[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-2.71717845,0.40769698,3.12487543,-510647.28087412
a-4136,CCCCCC[BH-](C(C(F)(F)F)(F)F)Cl,-1.8607755099999999,2.19842309,4.0591986,-35379.4547385
a-4137,FC(C(C(F)(F)F)(F)F)(S(=O)(=O)[N-]c1ccc(cc1)C)F,-1.50352622,2.05961687,3.56314309,-45986.52502937
a-4138,CCCCCCCC[Si](c1ccc(cc1)[AlH2-]CCCCC)(C)C,0.56480971,1.5475793,0.98276959,-36938.28091587
a-4139,CCCC(S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)C(=O)[O-],-1.89896804,1.0209656,2.91993364,-62191.53177484
a-4140,CSCC[AlH-](Br)Br,-1.9577365800000002,2.4445940200000003,4.4023306,-163543.27901093
a-4141,OC(=O)c1ccccc1[N-]c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-1.54898092,0.76894578,2.3179267,-37590.95544112
a-4142,CCC[C-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(F)(F)F,-1.5798431499999999,2.39298675,3.9728299,-57057.00293385
a-4143,FC(C(C(C(F)(F)F)(F)F)(F)F)(S(=O)(=O)[N-]c1ccc(cc1)C)F,-1.55266728,1.98815716,3.5408244399999997,-52462.36945256
a-4144,NC(=O)CC[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)C(F)(F)F,-3.00331567,1.2388548400000001,4.24217051,-68197.79766071
a-4145,Br[N-]S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-1.14337656,1.29819975,2.44157631,-110016.96829385
a-4146,CCCCCCCC[Si](c1ccc(cc1)[PH3-](CCC)CC)(C)C,-0.39478175,1.27409114,1.66887289,-39676.91057668
a-4147,Br[NbH3-](S(=O)(=O)C(C(F)(F)F)(F)F)CC(=O)O,-2.88945217,-0.30375859,2.58569358,-213217.26134169
a-4148,NCCC[NbH3-](CC(=O)O)I,-2.06769179,0.7535448100000001,2.8212365999999998,-312488.84067401
a-4149,O[GaH-](C(F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-1.91949966,1.4451733199999999,3.36467298,-92154.59131694
a-4150,CCCCCCCC[Si](c1ccc(cc1)[N-]CCOCCOC)(C)C,0.10369604,1.57880781,1.47511177,-35880.21790692
a-4151,CSCC[C-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-1.66473443,2.18546312,3.85019755,-74411.49493567
a-4152,NCCC(c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(=O)[O-])COC(F)(F)F,-1.37055725,0.67280249,2.04335974,-70010.08115412
a-4153,I[C-](C(C(F)(F)F)(F)F)CCCS,0.06513228,2.28962237,2.22449009,-227404.01103017
a-4154,NCC[C-](S(=O)(=O)C(C(F)(F)F)(F)F)c1ccc(cc1)C,-0.80912733,2.19169168,3.00081901,-42717.85607021
a-4155,O[TaH3-](C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.81269644,0.94002073,3.75271717,-479183.90562191
a-4156,NCCC[AlH-](c1ccccc1C(=O)O)c1ccccc1C(=O)O,-2.02820139,0.39349006000000003,2.42169145,-34234.05774864
a-4157,SCCC[TaH3-](S(=O)(=O)C)CCC(=O)O,-1.80467088,1.24319099,3.04786187,-474726.09366931
a-4158,NCC[SbH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CCCCC,-0.92543797,1.48345756,2.40889553,-215617.37411343
a-4159,CCCC[TaH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)I,-1.83067645,1.09933895,2.9300154,-665853.35485066
a-4160,NCCCC[AlH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.53034181,1.92272888,4.45307069,-63203.23206725
a-4161,[O-]C(=O)c1ccc(cc1)C,-0.18781164,2.28019893,2.46801057,-12507.11538995
a-4162,Cl[InH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.53982823,0.34242409,2.88225232,-271922.5552929
a-4163,SCCC[C-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)CCCCNC(=N)N,-1.28871944,1.5806204799999999,2.86933992,-62114.21931052
a-4164,N[GaH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)[Si](CCCCCCCC)(C)C,-1.5734810000000001,0.7574015900000001,2.33088259,-104313.79761557
a-4165,CCCCCCCC[Si](c1ccc(cc1)[N-]C)(C)C,0.32009328,1.62507128,1.304978,-27506.78964956
a-4166,CCC(c1ccc(cc1)C)(C(=O)[O-])CCC(=O)O,-1.56922947,1.62063811,3.18986758,-22988.53727401
a-4167,CCCCC[AsH3-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)COC(F)(F)F,-0.98568066,0.28359169,1.26927235,-139689.16777915
a-4168,C[BH-](C(C(C(F)(F)F)(F)F)(F)F)CCCCN,-2.07723579,2.13023468,4.20747047,-29727.72729889
a-4169,I[N-]S(=O)(=O)F,-0.70594212,1.32971147,2.03565359,-215778.55444467
a-4170,FC(OC[N-]c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.8359190999999999,1.1163958,1.9523149,-61666.8961681
a-4171,OC(=O)c1ccccc1[InH2-]c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.70579372,0.5334246,3.23921832,-198258.20264632
a-4172,CCCC[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-2.58887737,0.52566353,3.1145409,-500838.14483679
a-4173,[TaH3-](CCN)(Cl)C,-1.36494289,2.29689638,3.6618392699999998,-454600.89753558
a-4174,CCCCCC[TaH3-](CCC(=O)O)CCCN,-1.53473346,1.39492766,2.92966112,-455724.0650865
a-4175,C[InH-](C(C(F)(F)F)(F)F)O,-1.33760126,3.18458973,4.52219099,-180966.30332683
a-4176,[O-]C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(S(=O)(=O)C)Br,-1.89531849,1.12155511,3.0168736,-122259.49327391
a-4177,CCC[InH-](S(=O)(=O)C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.18587692,0.23114723,2.41702415,-256088.44018026
a-4178,NC(=N)NCCCC[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)C,-2.04961918,1.17006167,3.21968085,-478856.46828683
a-4179,Br[AlH-](C(C(C(F)(F)F)(F)F)(F)F)CN,-1.7191562999999999,2.88438909,4.60354539,-102775.69673868
a-4180,CC(CC(c1ccccc1C(=O)O)(c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-])C,-2.22698309,0.34754745,2.57453054,-69764.27087127
a-4181,S[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-1.26937058,2.27181693,3.54118751,-55985.12983191
a-4182,CCCCCC[InH-](S(=O)(=O)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.36331345,0.40977815,2.7730916,-217409.72906734
a-4183,N[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)F,-1.88539181,2.33159695,4.21698876,-41524.23340383
a-4184,Cl[AlH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)COC(F)(F)F,-2.5397431299999997,0.4525702,2.99231333,-91600.20922363
a-4185,CC[AlH-](COC(F)(F)F)CCCCNC(=N)N,-1.58136371,1.61413435,3.19549806,-30949.79607127
a-4186,NCC[TaH3-](c1ccccc1C(=O)O)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-0.4093727,0.37024064,0.77961334,-512443.79240559
a-4187,CCC[PH3-](CC(=O)O)CCOCCOC,-0.87393746,2.30419386,3.17813132,-28271.06909476
a-4188,CCC[N-]C(F)(F)F,0.08859743,3.12704357,3.03844614,-13911.46451205
a-4189,CCCCC[AlH-](CCCC(C(F)(F)F)(F)F)CCCCCC,-1.3920571800000001,2.07151663,3.46357381,-37306.22976425
a-4190,FC(CC[Si](c1ccc(cc1)[GaH-](S(=O)(=O)F)C(F)(F)F)(C)C)(F)F,-3.00571089,0.9106238999999999,3.91633479,-107785.01181368
a-4191,CCCCCC[N-]S(=O)(=O)C(C(F)(F)F)(F)F,-1.50947581,2.00115186,3.51062767,-38571.18962218
a-4192,CCCCCCCC[Si](c1ccc(cc1)[AlH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCCNC(=N)N)(C)C,-2.2240153400000002,0.67890565,2.90292099,-89274.23270881
a-4193,NCCC[C-](CC(C)C)CCCCNC(=N)N,1.62152326,2.06747135,0.44594809,-19910.41396999
a-4194,CCCCCCCC[Si](c1ccc(cc1)C(=O)[O-])(C)C,-0.40862149999999997,1.49304452,1.90166602,-30065.98659408
a-4195,CC[NbH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CC(=O)O,-1.97219453,0.61914852,2.59134305,-141012.52112585
a-4196,O[N-]CCCC(C(F)(F)F)(F)F,1.7992733200000002,3.22642638,1.42715306,-22433.28059671
a-4197,O[AsH3-](CCC(=O)O)CCCCNC(=N)N,-1.11688552,1.61369986,2.73058538,-81144.7491964
a-4198,OC(=O)c1ccccc1C(C(F)(F)F)(C(=O)[O-])F,-2.13614581,1.08305263,3.21919844,-29524.86972735
a-4199,NCCCCC(=O)[O-],0.21188797,2.18609047,1.9742025,-10935.48526024
a-4200,CCC[C-](S(=O)(=O)F)c1ccccc1C(=O)O,-1.07279641,1.46905123,2.54184764,-33393.83902312
a-4201,CCCCCC[C-](S(=O)(=O)F)O,0.24415509,2.21967171,1.97551662,-27229.56574197
a-4202,F[BH-](CCC(=O)O)F,-1.26993795,2.52037177,3.7903097199999998,-13425.02183537
a-4203,CC[BH-](S(=O)(=O)F)CCSC,-1.96482043,2.36440391,4.32922434,-34647.76591821
a-4204,NCCC[GaH-](S(=O)(=O)C(F)(F)F)C(CC)C,-1.8923316300000002,2.3815158,4.27384743,-86394.79499924
a-4205,Cl[BH-](C(C(F)(F)F)(F)F)I,-1.75629905,3.08625963,4.84255868,-225539.95886077
a-4206,NC(=N)NCCCC[TaH3-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.52602584,0.20399641000000002,2.73002225,-512871.29467046
a-4207,F[InH-](CCCCNC(=N)N)Cl,-1.93322499,1.56265513,3.49588012,-187296.51670553
a-4208,CC[AlH-](C(F)(F)F)CCCCNC(=N)N,-1.71058468,1.6584832299999999,3.36906791,-27832.74725419
a-4209,CC[PH3-](c1ccc(cc1)C)CCCN,-0.30601212,2.4338976199999998,2.73990974,-23624.90163988
a-4210,OC(=O)C[BH-](C(C(C(F)(F)F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.57836082,0.44545599999999996,3.02381682,-89135.34803911
a-4211,F[InH-](S(=O)(=O)C(F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.49841751,0.38778736,2.8862048700000003,-236897.75851243
a-4212,Cl[GaH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCSC,-2.08684941,2.24879325,4.3356426599999995,-108506.81765627
a-4213,NCCCC[AlH-](C(C(F)(F)F)(F)F)C(CC)C,-1.55423558,2.08184728,3.63608286,-32396.52305029
a-4214,OC(=O)C[GaH-](CCC(=O)N)Br,-2.16916026,2.18039544,4.3495557,-137570.78985103
a-4215,OC(=O)C[PH3-](C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.90913979,0.39051088,2.29965067,-91334.56317506
a-4216,CCCCCCCC[Si](c1ccc(cc1)[PH3-](C(CC)C)CCCCCC)(C)C,-0.49952013,1.27525342,1.77477355,-45023.50471172
a-4217,CCC[BH-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCCC,-2.2127768899999998,2.23069022,4.44346711,-39928.81912727
a-4218,Cc1ccc(cc1)[InH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(F)(F)F,-2.48434514,1.2094001699999999,3.69374531,-222310.65779455
a-4219,OC(=O)c1ccccc1[TaH3-](C(C(C(F)(F)F)(F)F)(F)F)COC(F)(F)F,-2.09730484,0.08305198,2.18035682,-483170.83465176
a-4220,SCCCC(=O)[O-],-0.04061498,2.21267882,2.2532938,-19238.21733007
a-4221,C[Si](c1ccc(cc1)[NbH3-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F)(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,-2.62254303,-0.035430199999999995,2.58711283,-227497.53960152
a-4222,CCCCCCCC[Si](c1ccc(cc1)[TaH3-](C(C(C(F)(F)F)(F)F)(F)F)CCOCCOC)(C)C,-2.21387337,0.77932448,2.99319785,-493810.22162575
a-4223,COCCOCC[SbH3-](S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8643204899999999,1.09491136,2.95923185,-221727.16249989
a-4224,CCCC[PH3-](c1ccccc1C(=O)O)CCCS,-0.75357746,1.58738263,2.34096009,-39200.62049936
a-4225,C[AsH3-](CCCC(C(F)(F)F)(F)F)CCCCNC(=N)N,-0.5807962999999999,1.6893914300000001,2.27018773,-91755.7786693
a-4226,CCCCCC[GaH-](S(=O)(=O)F)CCCC(C(F)(F)F)(F)F,-2.48652805,2.01142319,4.49795124,-96208.0124873
a-4227,[O-]C(=O)C(S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)(S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.8611394199999998,-0.04397898,2.81716044,-102565.15335262
a-4228,NCCCC[AlH-](CCCCCC)CCOCCOC,-1.3231801,2.08599421,3.40917431,-28321.58441165
a-4229,Br[N-]CCCCCC,1.68959874,2.24420156,0.55460282,-79324.77924501
a-4230,CCCCC(C(=O)[O-])(CCCN)CCC,-0.29389699,2.12046274,2.41435973,-18420.97872861
a-4231,CCCC[N-]CCCCNC(=N)N,1.63467377,1.81783415,0.18316038,-15634.02936828
a-4232,CCC[AsH3-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCS,-0.93750467,0.7472375800000001,1.68474225,-127127.97080538
a-4233,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(c1ccc(cc1)[N-]S(=O)(=O)C)F,-1.3156178,1.27633019,2.59194799,-65415.0795733
a-4234,NCCC(C(C(F)(F)F)(F)F)(c1ccccc1C(=O)O)C(=O)[O-],-2.22249998,1.21348312,3.4359831,-36942.25168442
a-4235,SCCC[AsH3-](C(F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.07942313,0.2424199,1.3218430300000001,-145311.63979158
a-4236,CCC[C-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(CC)C,-0.69044564,2.64284957,3.33329521,-45678.21898416
a-4237,CC(C[InH-](c1ccc(cc1)C)F)C,-1.45709564,2.13984694,3.59694258,-176529.07503027
a-4238,CS(=O)(=O)[InH-](C(C(C(F)(F)F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F,-1.89708866,2.11776438,4.01485304,-219233.40124338
a-4239,COCCOCC[InH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)CCC(=O)O,-2.48195446,1.6080524600000001,4.09000692,-216015.05388613
a-4240,CCC[BH-](COC(F)(F)F)CCOCCOC,-1.6520837099999999,2.29533409,3.9474178,-25690.21347208
a-4241,CC[TaH3-](C(C(C(F)(F)F)(F)F)(F)F)CC(=O)O,-2.51794517,1.15704423,3.6749894,-467795.65932824
a-4242,COCCOCC[NbH3-](S(=O)(=O)C(C(F)(F)F)(F)F)N,-1.7656705,1.68542118,3.45109168,-146575.00573144
a-4243,[N-](Cl)C,2.13161434,4.45795172,2.32633738,-15154.15625953
a-4244,COCCOCC[InH-](c1ccccc1C(=O)O)c1ccccc1C(=O)O,-2.7915212,0.50188608,3.29340728,-194475.18050271
a-4245,CSCC[N-]CC(=O)O,0.97826558,2.56525468,1.5869890999999998,-21812.30497155
a-4246,CSCC[InH-](CCCC(C(F)(F)F)(F)F)I,-1.65122679,2.13803643,3.78926322,-391720.17897929
a-4247,N[InH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCC,-1.15687431,0.78969808,1.94657239,-215821.26019681
a-4248,S[InH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCCCN,-2.05902394,1.54641392,3.60543786,-222439.20204961
a-4249,O[GaH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCCCC,-1.32758947,0.47516515000000004,1.80275462,-120699.87633371
a-4250,C[NbH3-](CCCCNC(=N)N)S,-1.34259391,1.70125862,3.04385253,-126776.02532287
a-4251,CC[GaH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCCCNC(=N)N,-1.67316538,0.49365046,2.16681584,-125276.66814132
a-4252,O[BH2-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-1.7627628,2.17495213,3.9377149300000003,-46374.94060423
a-4253,CSCC[GaH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CN,-1.39729568,1.64630492,3.0436006,-97586.58411049
a-4254,COCCOCC[TaH3-](CCCCNC(=N)N)C,-1.0694595,1.71405235,2.78351185,-457666.39322441
a-4255,S[SbH3-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cl,-1.9768335,0.87094741,2.84778091,-231000.80935839
a-4256,NCCC[InH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)F,-2.68460329,1.3292510800000001,4.01385437,-208742.51702936
a-4257,OC(=O)C[InH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(F)(F)F,-2.87418009,1.18495511,4.0591352,-221159.17427183
a-4258,FS(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-3.0070131,3.169417,6.1764301,-43358.80946397
a-4259,NC[C-](S(=O)(=O)F)CCSC,-0.34669823,2.78289658,3.12959481,-35427.86457874
a-4260,CCCC[N-]S(=O)(=O)F,-0.96221825,2.65559473,3.61781298,-23480.68314298
a-4261,Br[NbH3-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCOCCOC,-1.8023318,0.90023683,2.70256863,-233669.21971565
a-4262,CCC[TaH3-](C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.72713579,0.8994867999999999,3.62662259,-480341.22186768
a-4263,OC(=O)C[C-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-0.62594667,1.10614811,1.7320947800000002,-57839.23397731
a-4264,FC(c1cc(cc(c1)C(F)(F)F)[BH-](C(C(F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.14074752,0.55655848,3.697306,-88890.29766514
a-4265,[O-]C(=O)C(S(=O)(=O)C(F)(F)F)(F)F,-1.7533302800000001,1.95860561,3.71193589,-35782.42246777
a-4266,C[C-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-0.06455817,1.32934772,1.39390589,-246576.57548197
a-4267,CCCC[TaH3-](c1ccc(cc1)C)O,-1.1868450799999999,1.9681927,3.15503778,-451003.3167141
a-4268,SCCCC(S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)C(=O)[O-],-2.35416992,1.02324221,3.37741213,-68616.52152341
a-4269,NCC[GaH-](N)N,-0.42534166,2.93006967,3.35541133,-59906.06673204
a-4270,COCCOCC[SbH3-](c1ccccc1C(=O)O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-1.75612425,0.59597721,2.35210146,-224456.34175103
a-4271,CC[AlH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CCC(=O)O,-1.9668074,1.33436391,3.30117131,-43768.38464155
a-4272,NCC[InH-](c1ccccc1C(=O)O)CCCC,-1.70386456,1.02440242,2.72826698,-181534.86829172
a-4273,NC(=N)NCCCC[InH-](C(C(F)(F)F)(F)F)F,-1.9056735200000001,1.24625105,3.15192457,-190387.18709167
a-4274,CCCCC[AsH3-](c1ccc(cc1)[Si](CCCCCCCC)(C)C)CCCCNC(=N)N,-0.69647881,1.37330737,2.06978618,-102082.58180197
a-4275,NC[GaH-](CCCN)CCCC(C(F)(F)F)(F)F,-1.20316256,2.47160107,3.67476363,-79401.13323044
a-4276,CC[TaH3-](S(=O)(=O)C(F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.15750902,0.82142018,2.9789292,-523672.54732496
a-4277,SCCC[GaH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CCCCCC,-1.67348301,1.5885827799999999,3.26206579,-101427.1435377
a-4278,CCCCCCCC[Si](c1ccc(cc1)[TaH3-](CCC)CC)(C)C,-1.3376107099999999,1.18826049,2.5258712,-467580.68475857
a-4279,[O-]C(=O)C(CCCS)(O)N,-0.77734231,2.15481471,2.93215702,-23863.33018714
a-4280,CSCC[C-](CCC(=O)N)N,1.16212453,2.6185487800000002,1.45642425,-23408.99773141
a-4281,NC(=N)NCCCCC(S(=O)(=O)C(F)(F)F)(C(=O)[O-])O,-2.0661698,2.00144907,4.06761887,-42258.57848546
a-4282,N[BH-](C(C(C(F)(F)F)(F)F)(F)F)CC(=O)O,-1.34555502,2.93966249,4.28521751,-30585.61594659
a-4283,NCCCC[BH2-]c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.54456333,0.62575934,2.17032267,-66583.57369248
a-4284,I[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCCC,-2.4287658,0.39728397,2.82604977,-669877.3887738
a-4285,NC[AlH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-2.5444483,1.05433533,3.59878363,-83469.9903606
a-4286,Br[AlH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CC(C)C,-2.16935656,2.29546328,4.46481984,-110953.29998779
a-4287,CCCCCCCC[Si](c1ccc(cc1)[GaH-](CCC(=O)N)CCCN)(C)C,-1.76225769,1.23910043,3.00135812,-89606.16411343
a-4288,CCCCCC[C-](CCCCC)Cl,1.49981863,2.39727649,0.89745786,-25410.97162709
a-4289,OC(=O)C[N-]S(=O)(=O)C(C(F)(F)F)(F)F,-1.87005738,2.20243441,4.07249179,-38358.59962961
a-4290,[NbH3-](C(CC)C)(Cl)N,-0.84382078,1.983734,2.82755478,-123342.68352348
a-4291,FS(=O)(=O)[C-](S(=O)(=O)C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.44445736,0.66743749,3.11189485,-109453.57941382
