mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
c-4600,CCCC[NH+]1C(CCCSC(=S)N(CCCCCCCC)CCCCCCCC)CNCC1CCCCS(=O)(=O)O,-6.96412956,-4.15176917,2.8123603900000003,-77499.34113427
c-4601,COCC1CCC[N+](C1)(CCOCCO)c1ccccc1OC,-8.77629507,-4.85674366,3.91955141,-28826.71010917
c-4602,CCCCOC(=O)C[NH+](CC1OC1)CCCBr,-9.59320092,-5.09123672,4.5019642,-91846.90582662
c-4603,CCCCCCCCCCCCOCC1OCNC(=[N+](c2nnc(o2)SCCCCCCC)CCCCCN)N1,-7.57249139,-5.15248878,2.42000261,-58024.58801522
c-4604,CCCCCCCCc1cc(n[nH+]c1CC(=O)OCC)CCP(=O)(OCC)OCC,-9.1030416,-6.48561302,2.61742858,-46001.60072042
c-4605,CCOC(=O)C1(CCCC([NH2+]1)CCCCCCCCCCCCn1cccc1)CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-5.8077786,-5.03586219,0.77191641,-89305.60163045
c-4606,CCCCCOCC1OCC([NH+]1CC(=O)OCCCCCC)COc1cc(C)ccc1C(C)C,-7.6242812,-4.78775172,2.8365294800000003,-41538.31721432
c-4607,CCCCCCCCCCCCCCCCc1cc[n+](nc1CC(=O)OCCCC)CCC(F)(F)F,-8.04526299,-7.19349182,0.85177117,-46112.92992098
c-4608,CCCCCCCCCCCCOCC1C(CCCSC(=S)N(c2ccccc2)c2ccccc2)SC=[N+]1CC(=O)N(CC)CC,-6.65515935,-6.1696594,0.48549995,-81541.41503298
c-4609,CCCCCCC[n+]1cc([nH]c1CCC)CC(=O)OCCC,-9.50692824,-4.97395067,4.53297757,-26273.05594261
c-4610,CCCCCCCCOC(=O)C[N+]1=CC(CC1C(C(=O)OCC)C)CC(C)C,-9.07731893,-6.53416792,2.54315101,-34208.29187329
c-4611,NCC(CC1CC[NH+](C(C1)CCC(=C(F)F)F)N(O)O)O,-8.39304767,-4.50546672,3.8875809500000003,-31580.07057947
c-4612,CCCCOC(=O)CC1OCNC(=[NH+]CC(OC(=O)CS)COC(=O)CS)N1CCCCCCCCC,-8.2134498,-4.77782088,3.43562892,-67231.8135881
c-4613,CCC[NH+](CC(=O)N(CCCC)C)CCCSC(=S)N(c1ccccc1)c1ccccc1,-8.1974568,-5.06153465,3.13592215,-55847.48961991
c-4614,CCCCCCCCCCCCCCCCCCc1cc(c2c(c1CCO[Si](C)(C)C)cc[nH+]c2)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.84083668,-7.0293987,0.81143798,-100037.1355311
c-4615,FC(C(CCC1(CCCCn2cccc2)[NH2+]CC(O1)c1ccncc1)(Br)F)(Br)F,-7.01362986,-5.80403441,1.2095954500000001,-178619.93914241
c-4616,CCCOC(=O)C[NH+](CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,-8.16120943,-4.94137479,3.21983464,-43041.77983094
c-4617,CCCCCCCCCCCCCCCCCCCC[NH+](N(O)O)CCCCS(=O)(=O)O,-7.75891301,-4.12628953,3.63262348,-49839.22585462
c-4618,CCOP(=O)(CCN1C(=[NH2+])NC(CC1C(CO)C)CCC(C(Br)(F)F)(Br)F)OCC,-9.11370403,-4.39604233,4.7176617,-191092.89922344
c-4619,CCCCCCCCCCCCOCC1[NH+](CCOC1COC)COCCCC,-8.30046375,-4.2029814,4.09748235,-35373.78781723
c-4620,CCCCCOCC[n+]1c(nnn1CCCP(=O)(OCC)OCC)CC(C(F)(F)F)O,-9.15336617,-6.78635575,2.36701042,-52910.35206094
c-4621,BrC=C(C[n+]1cc(CCC(F)(F)F)ccc1Cc1ccccc1C)Br,-9.04476028,-6.86101476,2.18374552,-172457.72675812
c-4622,CCCCCCCOC[n+]1nc(CCC(=O)Nc2ccccc2)cc(c1)c1ccncc1,-7.65017708,-7.38356085,0.26661623,-37545.75378745
c-4623,CC(C[PH+](N(C)C)CCCCS(=O)(=O)Cl)C,-9.65477605,-5.55228431,4.10249174,-49118.67439737
c-4624,CCCCOC(=O)Cc1cc(CCO[Si](C)(C)C)c[n+](n1)CC(=O)N(CC)CC,-8.75229635,-6.62808635,2.12421,-42953.23318475
c-4625,CCCCCCCCCCCC[NH+]=C1NC(CC(CC)C)CC(N1)C(=O)C,-8.52301961,-5.33510466,3.18791495,-31110.77421376
c-4626,CCCCCCOCn1nnc([n+]1Cc1cccc(c1)C)CC(=O)N(CCCC)C,-8.85720958,-6.53179298,2.3254166,-36006.85331746
c-4627,C#CC[NH+](CC(OC(=O)CS)COC(=O)CS)CC,-8.49696585,-5.38358352,3.11338233,-44199.76245297
c-4628,CCCCCOCCC1SC(=[NH+]C1N(N)N)C(=O)OCCCC,-8.83203232,-7.32799749,1.5040348300000002,-39034.50449221
c-4629,Cc1ccccc1C[NH+](c1ccncc1)CCOCC(F)(F)F,-9.32004685,-5.8045936,3.51545325,-31132.09380236
c-4630,CCCC1(C[NH2+]C(O1)Cc1ccccc1C)N(C)C,-8.63427972,-4.68934448,3.94493524,-22051.1613465
c-4631,CCCCCCCCOC[PH+](Cc1ccc(cc1)C)CC(=O)OC,-9.01479885,-4.80832693,4.20647192,-36749.91266108
c-4632,CCCCCCCCCCCCCCCCCCCCC1CNC(C[NH+]1c1ccccc1)CC(CN)O,-7.56423005,-5.16627929,2.39795076,-41737.94165874
c-4633,CCOCCn1nnc([n+]1CC(CBr)Br)CCCCCCOC(=O)C=C,-7.95341792,-6.87842303,1.07499489,-173001.91921821
c-4634,CCCCCCCCCOC[NH+]=C1NC(C(N1)CCCC#C)CCC(F)(F)F,-8.74177519,-4.91522113,3.82655406,-37046.91679716
c-4635,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C1=[NH+]CCC1Cc1ccccc1)F,-9.24515813,-7.78419851,1.4609596200000001,-67627.56340325
c-4636,CCOP(=O)(OCC)CCC[S+](COc1cc(C)ccc1C(C)C)N,-8.29475915,-4.74542926,3.54932989,-49079.19740257
c-4637,CCCCCCCCCCCCCCC[S+](CC(CNCCO)O)N,-7.87660573,-5.55931788,2.31728785,-39417.18766606
c-4638,CCCCCOC[PH+](c1nnc(o1)SCC)CCOCCO,-8.99769275,-6.00539031,2.99230244,-46335.92559266
c-4639,COC[NH+](c1ccncc1)CCCNCc1ccccc1O,-7.46459467,-5.75478356,1.70981111,-26576.11734333
c-4640,OCC(c1cc(CCOCC(C(C(C(F)F)(F)F)(F)F)(F)F)c[n+](n1)CCCNCc1ccccc1O)(C(C)C)C,-7.06552244,-6.92783139,0.13769105,-60945.64396769
c-4641,CCCCCCCCCCCc1[nH+]c(CCCCCC)c2c(c1)c(ccc2)Cc1cccc(c1)C,-8.31791139,-6.40777512,1.91013627,-37551.91851134
c-4642,CCCCOCNC(=[NH+]COc1cc(C)ccc1C(C)C)N[Si](C)(C)C,-7.72315634,-5.13918582,2.5839705200000003,-37818.57970751
c-4643,COCCOCCOCC[PH+](CCC(C(Br)(F)F)(Br)F)CC,-7.56948856,-5.02009487,2.54939369,-180308.54103013
c-4644,CCOC(=O)C([NH+](CCP(=O)(OCC)OCC)CCOCC(F)(F)F)C,-9.72800838,-4.66426527,5.06374311,-47298.02013433
c-4645,CCN(C(=O)CC1C[NH2+]C(CC1Br)C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F)CC,-8.5295743,-6.72153803,1.8080362700000001,-115836.10557983
c-4646,FCCCC1[NH2+]CC(NC1CCCCn1cccc1)COCCCCCCCCCC,-6.74951652,-4.86055565,1.88896087,-36987.26247641
c-4647,OCCNCC(CN1COC(NC1=[NH+]c1ccncc1)Br)O,-8.11173967,-6.03633988,2.07539979,-98813.42698646
c-4648,CCCCCCCCCCCCCCc1ccc[n+](c1C(CO)CC)Cc1cccc(c1)C,-8.19468917,-6.34221354,1.85247563,-36488.81882242
c-4649,CCCCNC(=O)C[NH+]=c1n(CCC(=C(F)F)F)ncn1COCOCCO,-8.7145237,-4.66952025,4.04500345,-40825.85475223
c-4650,CCCCCCOC[NH+](COCCCC)CCCN,-8.67603067,-3.61976944,5.05626123,-23192.6353288
c-4651,[NH2+]=C1NCC(N1C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.52804007,-6.79475735,3.73328272,-144373.7958293
c-4652,CCCCCCCCCCCCC[PH+](C(C(C)C)(CO)C)CCCCC,-8.44419808,-4.03455327,4.40964481,-37092.85410738
c-4653,CCCOC(=O)CC1(OCNC(=[NH2+])N1C)CC(CNCCO)O,-7.49718903,-4.89100509,2.60618394,-31185.41898561
c-4654,OCCOCOC[PH+](CCCCCCCCCCCCn1cccc1)N,-6.08043153,-5.16029157,0.92013996,-39827.31458719
c-4655,BrCCC[NH+]1C(CNCC1C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COc1cc(C)ccc1C(C)C,-7.85174736,-4.71508327,3.13666409,-150086.9588242
c-4656,CCCc1[nH+]ccc2c1cc(c(c2)CC(C)C)[Si](C)(C)C,-9.38820562,-6.52526621,2.86293941,-29574.98287199
c-4657,CCCCN(C(=S)SCCC[NH+]=c1n(COCC)ncn1C(C(F)F)(F)F)CCCC,-7.40698139,-5.06202894,2.34495245,-62381.4452898
c-4658,COCCOCCOCCC1CN(C(=[NH2+])N1C)CCCCS(=O)(=O)Cl,-7.19425851,-4.9420481,2.25221041,-54221.19789205
c-4659,CCCCC[PH+](CCCP(=O)(OCC)OCC)CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C,-6.81573399,-4.03660984,2.77912415,-60912.34643751
c-4660,CCCCCc1c(cc[nH+]c1CCCCCCCCCC)CC(OC(=O)CS)COC(=O)CS,-8.01716287,-6.46121276,1.55595011,-60179.43189965
c-4661,CCOCC1[NH2+]C(CCCCCCCCCCCCCC)CNC1CCC(C(Br)(F)F)(Br)F,-8.18872143,-4.49229062,3.69643081,-182688.35331935
c-4662,CCCCCCOC(=O)CC1[NH2+]C(CC1COCC)C(C(F)F)(F)F,-9.07254054,-5.11706629,3.95547425,-36622.50306847
c-4663,CCCCCCCCN(C(=S)SCCCC1CC(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)NC(=[NH+]CCCNCc2ccccc2O)N1)CCCCCCCC,-7.03667115,-4.17776844,2.85890271,-111212.81256588
c-4664,CCOP(=O)(OCC)CCC1SC=[NH+]C1CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.11548324,-7.32585944,1.7896238,-81169.94209131
c-4665,CCCCCCCCOC(=O)C[NH+]1COCC1(C(=O)C)c1nnc(o1)SCCCCCCC,-8.67319486,-5.75483201,2.9183628500000003,-51151.75056683
c-4666,BrCCCn1cnn(c1=[NH+]CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1cccc(c1)C,-9.20410642,-4.9841391,4.21996732,-121876.37861205
c-4667,FC(COCCC1C[NH+](CC1[Si](C)(C)C)CCO[Si](C)(C)C)(F)F,-9.03827687,-4.34405285,4.69422402,-46702.78664213
c-4668,CCCCCCCCCCCCCCCc1cn[nH+]c(c1CCCCCCCCCCCCC)CCCC(=O)O,-8.20322581,-6.69244643,1.51077938,-45488.91599185
c-4669,COc1ccccc1c1[nH+]c([nH]c1CCCc1ccccc1)CCCC(=O)O,-8.05846288,-5.196888,2.86157488,-33407.35538198
c-4670,CCCCCCCCCCCCCCCCC1C(CCCCS(=O)(=O)Cl)CC[NH+]1CC#C,-8.1310506,-5.15978424,2.97126636,-57862.22865082
c-4671,CCCCCOC(=O)CN1CCN(C1=[NH+]CCCCCCCCCCCCn1cccc1)CCCCn1cccc1,-5.90912055,-4.48989477,1.41922578,-47739.33326292
c-4672,CCCCCCCCCCCCCCCCCCCCc1c[nH+]c(n1CC(OCc1ccccc1)C)c1nnc(o1)SCCCC,-7.70655342,-6.30340795,1.4031454700000001,-62425.34563732
c-4673,CCCCCOCC1(C[NH+]=CC1CCC(F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.80286034,-7.46539812,2.33746222,-80055.2718615
c-4674,C=CC[NH+]1CCOC(C1)(C(C(F)F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.74074412,-5.5999195,5.14082462,-78479.43997516
c-4675,CCCCOC(=O)C[N+](=C1NCOCN1CC(CC)C)Cc1cccc(c1)C,-8.7979236,-5.13830571,3.65961789,-34006.8460299
c-4676,ClS(=O)(=O)CCCC[NH+](c1ccncc1)CCCCn1cccc1,-7.23419794,-6.10092474,1.1332732,-50051.52474855
c-4677,CCCCCCCCCCCC[n+]1cn(c(c1)CC(CNCCO)O)CC(CC)C,-7.98948231,-5.05256583,2.93691648,-35295.92632246
c-4678,CCCCCCC[NH+]=C1NC(C(N1)CCCS(=O)(=O)O)CC(C)C,-9.50001299,-4.2781687,5.22184429,-39701.53998033
c-4679,CCCCCCCCCCC[NH+]1CCCC(C1CC(=O)N(CC)CC)CCCBr,-8.48609407,-4.06200644,4.42408763,-103161.54280795
c-4680,CCCCCCCCCCCCCCCc1c[n+](CCOC(=O)CCC)nc(c1)CC(C(F)(F)F)O,-8.14578349,-7.36787963,0.77790386,-47091.53828343
c-4681,CCCCCCCCCCCCCCCCC1C[NH2+]C(O1)(CCCCCCOC(=O)C=C)CC(OCc1ccccc1)C,-7.882369,-4.60891646,3.27345254,-50151.19692823
c-4682,NC(CC1[NH+]=CSC1(CCCc1ccccc1)c1ccccc1)(N)N,-8.23201098,-6.67224714,1.55976384,-38009.92543857
c-4683,CCCCCCCCN(C(=S)SCCCC1(N)OC(CCO)NC(=[NH2+])N1)CCCCCCCC,-7.31110908,-4.66000449,2.65110459,-60068.33421798
c-4684,CCCCCCCCCCn1nc([nH]c1=[NH+]CC1OC1)CCCCN,-7.72059112,-4.65954218,3.06104894,-29811.9616979
c-4685,CCCCCCCCCC1NCC[NH+](C1)CCC(F)(F)F,-9.15239976,-4.30047262,4.85192714,-28243.75327311
c-4686,COc1ccccc1[n+]1ccc(c(c1)CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C)CCCC(=O)O,-6.67732526,-6.49586986,0.1814554,-47726.49239819
c-4687,CCCCN(C(=S)SCCCC1[NH2+]CC(C1CC(O)C)N(N)N)CCCC,-8.1211691,-4.42560183,3.6955672699999997,-51634.15687756
c-4688,CCCCCCCCCOC[n+]1c(CCC(C(Br)(F)F)(Br)F)nnn1CCOCCO,-8.7533002,-6.8026057699999996,1.95069443,-183315.39258825
c-4689,CCCCCCCCCCCCCCCC1OCN(C(=[NH+]Cc2ccccc2)N1)CC(OCc1ccccc1)C,-8.08441705,-4.39703463,3.68738242,-45762.7418642
c-4690,CCCOC(=O)Cc1n(CCCSC(=S)n2cncc2)nc[n+]1CCC(=C(F)F)F,-8.34895331,-5.9362773,2.41267601,-60494.6296675
c-4691,CCCOCn1cn[nH]c1=[N+](CC(=O)c1ccccc1)Cc1ccc(cc1)C,-8.66228577,-6.13237535,2.52991042,-33300.42444444
c-4692,CCCCCCCCOC[n+]1n(CCCSC(=S)N(CCCC)CCCC)nnc1CCCCS(=O)(=O)O,-7.34483397,-6.79817692,0.54665705,-76077.61389819
c-4693,CCCCCCCCCCCCCCCc1ccc([n+](n1)N(C)C)CCCS(=O)(=O)O,-8.08748491,-7.11795517,0.96952974,-47120.24675605
c-4694,CCCCCCCCNC(=[N+](CCCC)C=C)N,-9.28049252,-5.35259012,3.9279024,-20538.01504426
c-4695,CCCCCCCCNC(=[NH+]c1ccccc1)NCCC(F)(F)F,-9.3837919,-5.5035731,3.8802187999999997,-31760.00632256
c-4696,CCCCCCCCCCCCOC[n+]1c(CCCCC)nnn1CC(=O)OCCCCCCCC,-8.41220937,-6.79262652,1.61958285,-43095.13122219
c-4697,C=CC1(OCC([NH2+]C1)N(N)N)c1ccncc1,-8.90020913,-5.29975323,3.6004559,-21188.92477193
c-4698,CCCCCCCCCCCCCCc1n[nH]c([n+]1CC(=CBr)Br)C(CC(C)C)(CO)C,-8.22758102,-5.40968998,2.81789104,-177056.36731012
c-4699,COCCOCC[N+]1(CCOC(C1)CCCCS(=O)(=O)Cl)CC(N)(N)N,-8.7398569,-4.91841223,3.82144467,-55758.92251274
c-4700,OCCNCC(CC1CCCC[N+]1(Br)I)O,-8.43247374,-8.22050003,0.21197371,-285773.93313043
c-4701,CCCCCCOC(=O)Cc1[nH+]cc(cc1N)CCCCCCOC(=O)C=C,-8.87539622,-5.83814172,3.0372545,-34549.32736812
c-4702,CCCCCCOC[PH+](CC(OC(=O)CS)COC(=O)CS)CCCCCCCCCCCCn1cccc1,-5.88024396,-4.80243709,1.07780687,-74804.1459093
c-4703,CCCC[S+](CCC(=O)Nc1ccccc1)CCN,-7.98388758,-4.94349876,3.04038882,-31860.9537459
c-4704,CCCCCCCCN(C(=S)SCCCC1[NH+]=CC(C1)(CCCc1ccccc1)CC1OC1)CCCCCCCC,-8.21481972,-6.17154546,2.04327426,-65098.84234006
c-4705,CCCCCCCCCCCCOC[NH+]=c1[nH]c(nn1CCCC)C#C,-8.4718613,-5.8638133,2.608048,-30408.78142242
c-4706,CCCCOCC1(N)CC[NH2+]C(C1)CCOCC(F)(F)F,-8.56138061,-4.47215157,4.08922904,-30200.56188664
c-4707,CCCCCCC[n+]1n(CCCCCCCCCCCCCCCCCCCC)nnc1CCCSC(=S)N(CC)CC,-7.20295605,-6.44502815,0.7579279,-67700.33151348
c-4708,CCOCCC1(CNC(=[NH+]C(=O)OCC)N1)[Si](C)(C)C,-9.00987725,-5.19624683,3.81363042,-32446.72239352
c-4709,CCCCCCCCCCCCCCCCCCCCC1NC(=[NH+]CC(=O)c2ccccc2)NCC1C,-7.77098469,-5.78243506,1.98854963,-41673.18775445
c-4710,CCCCCCCOCN1COC(NC1=[NH+]CC(N)(N)N)COc1cc(C)ccc1C(C)C,-7.62187281,-4.72415062,2.89772219,-40697.81482864
c-4711,CCCCCCCCCCCCC1(CCC[NH2+]C1CCOC(=O)CCC)C(C(F)F)(F)F,-8.45137963,-4.38756089,4.06381874,-43128.58694621
c-4712,OCC([NH+]1COC(C1N)C(C(C)C)(CO)C)C,-9.08463497,-3.9126260999999998,5.17200887,-22000.30721467
c-4713,CCCCC[PH+](C(=O)C)CCCCC,-10.48616596,-6.94427637,3.5418895900000003,-24227.54263627
c-4714,CCCCOC(=O)C[NH+](CCC(=O)Nc1ccccc1)COCOCCO,-8.30678328,-4.61511,3.69167328,-35469.30377635
c-4715,NCCCCc1n(CCCCCCCCCCCCCCCC)cc[n+]1CCOC(=O)CCC,-7.7669701700000005,-5.21333983,2.5536303399999998,-39542.41532281
c-4716,CCCCOCC1NC(=[NH2+])NC(C1CCCCn1cccc1)CCOCC,-6.70406927,-4.58451664,2.11955263,-32460.3533172
c-4717,CCC(c1ccc2c(c1)cc[n+](c2CC(=O)OC)C=C)CO,-8.8837852,-6.69446221,2.18932299,-26650.14636823
c-4718,CCCCCCCCOC(=O)Cc1[n+](CCCCCCCCC)cnn1CC#C,-9.11539375,-5.85144746,3.26394629,-34127.72120295
c-4719,CCCCCCCCCCOC[n+]1cccc(c1COCCCCCCCCCCC)CCCSC(=S)N(CC)CC,-7.06402693,-6.51553472,0.54849221,-67243.32776114
c-4720,CCOC(=O)C(C1CNC(=[N+](CCCCS(=O)(=O)Cl)CCCCCCCCCCCCn2cccc2)N1)C,-5.80413724,-4.75829043,1.04584681,-67453.29713197
c-4721,CCCCCCCCCCCOC[NH+](CCCCCCCCCCCC)CCCCCC,-8.51768599,-3.71598675,4.80169924,-35679.50185926
c-4722,CCCCCCCCCCCCCCc1n[nH]c([n+]1N(O)O)CCCCCCCCCCCCC,-8.22283983,-6.13273145,2.09010838,-41077.76492322
c-4723,OCC(n1nc([nH+]c1C#C)CCCCS(=O)(=O)Cl)C,-9.56896115,-6.87802485,2.6909362999999997,-45747.99249391
c-4724,CCCOCc1cc([nH+]nc1Cc1cccc(c1)C)C(C(F)F)(F)F,-8.87442679,-7.81834613,1.0560806600000001,-34904.7899182
c-4725,CCCCOC(=O)CC1CN(c2nnc(o2)SCCCC)C(=[NH2+])NC1CCCCCCCCCCCCn1cccc1,-5.76678274,-5.16690767,0.5998750700000001,-60033.92183547
c-4726,FCCC1SC=[N+](C1C(C(C)C)(CO)C)C(C(F)F)(F)F,-9.50596308,-7.542509,1.96345408,-41828.83618409
c-4727,CCCCOC(=O)Cc1cc[n+](nc1C(CC(C)C)(CO)C)CC(CO)O,-9.07126887,-6.94871918,2.12254969,-34522.05337922
c-4728,NCCCc1cc(CC=C)cn[n+]1CCO[Si](C)(C)C,-8.64487266,-6.86587527,1.77899739,-30422.63540434
c-4729,OCCc1[nH+]c(nn1CCCCCCOC(=O)C=C)N(N)N,-8.78279193,-5.23645663,3.5463353,-28964.52670514
c-4730,CCCCCc1[n+](CCCc2ccccc2)c[nH]c1C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F,-8.39006942,-6.80568516,1.58438426,-48655.11293548
c-4731,CCCC(=O)OCCC1C[NH2+]C(CN1CC(OC(=O)CS)COC(=O)CS)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-7.64690786,-5.11744799,2.52945987,-85899.48400391
c-4732,CCCCSc1nnc(o1)C1CC(C[NH+]1C)CC(CN)O,-8.48649331,-4.7801503,3.70634301,-35885.14699121
c-4733,CCCCCCCCc1n[nH]c(=[NH+]c2nnc(o2)SCCCC)n1I,-8.45377833,-7.7289819,0.72479643,-235498.25447642
c-4734,[NH2+]=C1NCC(C(N1CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCc1ccccc1)C(C(F)F)(F)F,-8.94691921,-4.82072474,4.12619447,-60899.2586968
c-4735,BrCC(CC1[NH2+]C(COC1CC(CO)O)CC(CN)O)Br,-8.75761954,-5.27916148,3.47845806,-167891.41668896
c-4736,CCCCCCCCCCCCCCC[N+]1=C(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)SC(C1)CCOCC(C(C(C(F)F)(F)F)(F)F)(F)F,-8.19800966,-6.60515845,1.59285121,-106470.63398701
c-4737,CCN(C(=S)SCCCC1C(CCC(=O)Nc2ccccc2)SC=[N+]1N)CC,-7.5320237,-6.34025934,1.19176436,-61880.81499712
c-4738,CCCCCCCCCCCCCCCC1OCC([NH2+]C1CC(=O)OCCCCCCCC)C(C(C)C)(CO)C,-8.03895996,-4.71337255,3.32558741,-47107.19907805
c-4739,CCCCCOC(=O)Cc1nnn([n+]1CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(CC)C,-9.68030721,-6.92574341,2.7545638,-67635.05101006
c-4740,ON(C1CC[NH+](C1CCCSC(=S)N(c1ccccc1)c1ccccc1)N(O)O)O,-7.01703425,-4.47483193,2.54220232,-57075.86917931
c-4741,CCCCCCC[N+](=C1NCOC(N1)CC(O)C)CC(CO)O,-9.193897,-4.44597353,4.74792347,-29801.83698375
c-4742,CCCCCCCCCCCCC1(C[NH2+]C(CO1)c1nnc(o1)SCCCCCCC)CC(OCc1ccccc1)C,-8.24248176,-4.66344876,3.579033,-58754.06764843
c-4743,CCCCCCCCCCOCc1[nH+]c(CCOCC(F)(F)F)ccc1CC(=O)OCCCC,-8.63602225,-6.35241766,2.28360459,-45495.15537109
c-4744,CCCCCCCCCCn1nnc([n+]1CCC(=O)Nc1ccccc1)CCCSC(=S)n1ccnc1,-7.63104581,-6.74318027,0.8878655400000001,-62876.32403755
c-4745,NCCCC1(CCC(C[NH2+]1)CCCP(=O)(OCC)OCC)CC(=O)OCCCCCCCC,-8.21922568,-4.32970202,3.88952366,-49306.47576781
c-4746,CCCCCCCCCCCCOCn1nc([n+](c1)CCCSC(=S)n1ccnc1)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-8.11421942,-6.13333679,1.98088263,-98377.62038502
c-4747,CCCCCCCCOC(=O)C[NH+]=C1NCC(N1)(CCC(=C(F)F)F)C(=O)OCC,-8.20232251,-4.84931983,3.35300268,-42091.76043031
c-4748,CCCCOC(=O)C1C[NH2+]CC1(COCOCCO)C(CO)CC,-8.32093962,-4.93755749,3.38338213,-31953.38562186
c-4749,CCCCCCCCCCCc1c[n+](c([nH]1)CC=C)CCCCCCOC(=O)C=C,-7.88383005,-5.26265851,2.6211715399999997,-34761.40433822
c-4750,FCCc1cc([nH+]cc1I)C(CO)C,-9.817631,-6.8124029,3.0052281,-213440.37176701
c-4751,CCOP(=O)(OCC)CCC[PH+](CC(CC)C)CCCCCCCCCCCCn1cccc1,-5.80096428,-3.71544577,2.08551851,-56216.91312191
c-4752,CCCCCCOCc1[n+](cnn1CCCCCCCCC)CC(=O)OCCCCCC,-9.50667584,-5.78004265,3.7266331900000003,-38382.14300414
c-4753,CCCCCOCCC1C[N+](=CC1CC(CBr)Br)CC(O)C,-8.66715527,-6.80643382,1.86072145,-166533.02512919
c-4754,CCCCCCCC1OCC([NH+]1Cc1ccccc1C)Cc1ccccc1,-9.08843363,-4.73784597,4.35058766,-30039.08788433
c-4755,CCCCCCCCCOCC1(C=[NH+]C(C1)CCOCCOCCOC)C(C(=O)OCC)C,-8.53946437,-5.44059209,3.09887228,-41543.94757726
c-4756,CCSc1nnc(o1)C1COC[NH+]1CC(=CBr)Br,-8.84091503,-5.79253612,3.04837891,-172839.51694417
c-4757,CCCCCCCCCOCC1CNC(=[NH+]CCCN)N(C1)COC,-8.13490177,-4.19679444,3.9381073300000002,-30419.60395848
c-4758,CCCCCCCCCOCc1cn[nH+]c(c1CC(=O)OCC)CCCCCCC,-8.7560548,-7.13775264,1.61830216,-35771.67067823
c-4759,CCCCCCCCCCCCCCCC[N+]1=CSCC1(C=C)c1nnc(o1)SCCCCCCC,-8.09836762,-6.86592235,1.23244527,-60253.02196788
c-4760,CCCCC1=[NH+]CCC1CC1CO1,-9.39259152,-6.9556740999999995,2.43691742,-15262.08375909
c-4761,OCCOCCC1[NH2+]CC(O1)CCOCC,-8.38371674,-5.16389117,3.21982557,-21471.70354519
c-4762,C#C[PH+](C(C(F)F)(F)F)COc1cc(C)ccc1C(C)C,-8.45578608,-6.88471714,1.57106894,-38082.55708063
c-4763,NCCCCc1nnn([n+]1CC)c1nnc(o1)SCC,-7.78621171,-7.36153221,0.4246795,-35080.94045612
c-4764,CCCCN(C(=O)C[S+](Cc1ccccc1)CCOCC)C,-9.02416385,-5.11255364,3.91161021,-35609.56274093
c-4765,CCCCOC[NH+]1CCNC(C1CC(=O)OCC)C=C,-9.02296571,-4.45115058,4.57181513,-25142.43377545
c-4766,CCCCCCCCCCCCCCCCCC[PH+](CC(CN)O)CCOC(=O)CCC,-7.96388434,-4.3307677,3.63311664,-45873.41314235
c-4767,CCCCOC(=O)[PH+](CCCBr)CCO,-9.38819278,-6.23797185,3.15022093,-97572.05051726
c-4768,CCCCCCCCC[S+](CC(=O)OCC)CCOCCCCC,-9.2479314,-4.83731159,4.41061981,-38421.36504286
c-4769,OCCOCC[PH+](C(CC(C)C)(CO)C)CC(CBr)Br,-8.82832556,-4.80841154,4.01991402,-173268.72960281
